timestamp,datetime,nodes,edges,components,density,bridges,diameter,transitivity,average_clustering,degree_assortativity,label_communities,lpa_communities,label_non_randomness,lpa_non_randomness,label_relative_non_randomness,lpa_relative_non_randomness,average_node_connectivity,burt_effective_size,closeness_vitality,common_neighbor_centrality,communicability_betweenness_centrality,constraint,degree_dist_entropy,degree_dist_entropy_norm,effective_size,nodes_intersect_rate,edges_intersect_rate,sampled_nodes_intersect_rate_mean,sampled_edges_intersect_rate_mean,sampled_nodes_intersect_rate_std,sampled_edges_intersect_rate_std,gini_betweenness_centrality,global_efficiency,information_centrality,jaccard_coefficient,ks_stat,ks_p,wasserstein_distance,mean_betweenness_centrality,mean_degree,min_edge_cover,powlaw_alpha,powlaw_k,powlaw_rsq,preferential_attachment,resource_allocation_index,shortest_path_length,wiener_index
1589068800,2020-05-10,5546,29056,2,0.0018896632053841,2004,7,0.0705663202034548,0.2610364530569,-0.3171106700034887,18,29,14.83015230932751,36.54132597458964,-175.44140781604125,-169.63114415881495,,0.8078538093970258,,375.3021650776113,0.0124886523452577,0.519454671699532,3.749967211063417,0.5072789758064543,8.364440146422806,0.9937785910338518,0.9833419971902654,0.999,0.9936905044554531,0.0033166247903554,0.0262492590182958,0.9712421331512392,0.3393777043489169,0.0001961335463066,0.0194868552176892,0.0039844745221616,0.9999999999793956,0.1162749939044441,0.0003694183677515,10.47818247385503,4429,-2.2082796166025367,0.6167257468073347,0.8365362804769977,86.64415680511446,0.0013306371154056,3.079,46674171
1589155200,2020-05-11,5545,28869,2,0.0018781789295765,2020,7,0.0702997659608701,0.2604819084814326,-0.3183054729852386,15,26,35.01902426324128,54.572952592462926,-149.659174635909,-154.7191326903907,,0.8082921751049512,,374.9699535030021,0.0124360688610736,0.5221244916598355,3.734583487951018,0.5094292501255978,8.315132681752832,0.995672556797692,0.9847803792322763,0.9991,0.9964119562976708,0.0028618176042508,0.0050569485593591,0.9717858521518996,0.3391339776203045,0.0001949057457614,0.0195660202115292,0.0033656699261232,0.9999999999999812,0.0770351876282352,0.0003706346316795,10.412623985572589,4439,-2.199011690200474,0.6154825504184861,0.8372023998156011,85.5990173558362,0.0013219512379004,3.0708,46766274
1589328000,2020-05-13,5507,28585,1,0.001885458199982,1999,7,0.07024837225077,0.2616931274120037,-0.319230976155152,20,31,54.175429040807536,35.746236848259386,-143.17101288221843,-170.23976234502467,,0.807604012682098,,374.23840758484073,0.0124195579159495,0.5211894420062252,3.7344098751944377,0.5094055678550896,8.28992186238048,0.9902614968440036,0.9817065779770772,0.9982,0.9882132794386106,0.0043312815655415,0.0397235219666491,0.9714056885231276,0.3408031885380293,0.0001944783233758,0.019447912779398,0.0018468502175196,1.0,0.0841583537502806,0.0003762983382373,10.381332849101144,4407,-2.2139816950363285,0.608972770743909,0.8249754512887764,85.06631982979854,0.0013264970340745,3.0942,46478671
1589760000,2020-05-18,5517,28597,1,0.0018794173405347,1994,8,0.0700555844230796,0.2621196682083562,-0.3190629814436741,20,30,54.2427956717592,18.72237382629911,-143.0898034731245,-178.97203290726895,,0.8075391250417618,,374.68548069164007,0.012370477261696,0.5202818801849781,3.7339987378730206,0.5081149635019696,8.281303195972583,0.99001271109497,0.9884875768417972,0.9976,0.9963472456524002,0.0051224993899462,0.0039746124050828,0.9712873078375616,0.3405905954148462,0.0001938737930899,0.0192967383416573,0.0021063705266903,0.999999999999998,0.0714854023183904,0.0003768250092431,10.366866050389705,4408,-2.1931614335287164,0.6226317283195316,0.8416046192745668,84.93163618602372,0.0013225187764643,3.0998,46760254
1589846400,2020-05-19,5518,28613,1,0.001879787296874,1993,8,0.0700310677955527,0.2619666872756542,-0.3191555790018938,21,32,73.84601526360828,52.60528343696846,-129.90781822619982,-162.21532709107157,,0.8075975418064533,,374.8036533405456,0.0123718748675292,0.5200638837656836,3.734165582678868,0.5093722442586514,8.284503376439474,1.0,0.9948856083700942,1.0,0.9999919191919192,0.0,4.88203877720996e-05,0.9713111740783598,0.3406361646935152,0.0001939371845713,0.0192991663555788,0.0004547544007605,1.0,0.0076452216658371,0.0003766775105121,10.370786516853933,4409,-2.188014992363852,0.6237092007231858,0.8418363009429608,84.99237941154982,0.0013228607000818,3.0876,46770574
1589932800,2020-05-20,5525,28651,1,0.001877516784021,1999,8,0.0698998685102275,0.2622943381054866,-0.3193395430072865,20,32,54.19150859641493,52.61391835660534,-143.2780888770768,-162.3146133852063,,0.8073885896319118,,375.2871032437351,0.0123615460661025,0.5203084195745086,3.732381203129188,0.5116621318108006,8.284670550364895,0.9996375498368976,0.994905646608202,0.9999,0.9999555555555556,0.0009949874371066,0.0001327197390356,0.9713067465102176,0.3406420931589053,0.0001936223407702,0.0192950433458326,0.0007259499556367,1.0,0.0194353977685592,0.0003761896114074,10.371402714932128,4417,-2.1782177102534663,0.6238130338960981,0.8454602488067793,85.0018083696711,0.0013212116887872,3.0953,46888538
1590019200,2020-05-21,5567,28800,1,0.0018589087005382,2020,8,0.0697764485659573,0.2612518830122328,-0.3192871287138342,23,33,35.99567971384073,35.95492876003165,-162.9556962373811,-172.12886515179758,,0.8080886990022259,,377.5224545879702,0.0122905640428487,0.521356000376709,3.727626090858173,0.5103693853061682,8.267117012568693,0.9994570135746608,0.9941983724058828,1.0,0.9997575757575756,0.0,0.0009834877935061,0.9714986205508092,0.3400797688955094,0.0001915965281279,0.0191322001346344,0.0014120378084494,1.0,0.0559350471061088,0.0003743785545586,10.346685827195977,4451,-2.191866759974465,0.6175842100645965,0.8389410663273729,84.64981410889347,0.0013080580449521,3.0911,47693421
1590278400,2020-05-24,5574,28184,1,0.0018145820830879,2090,8,0.0698959600219702,0.2512750735552405,-0.3179862013706205,20,32,53.66566279948975,18.895964138949186,-141.72660762579835,-178.48930605732485,,0.8156126520459324,,376.1919328963267,0.0121142134040193,0.530336223767079,3.6821011180362166,0.502270204294444,8.112876855093893,0.9856296030177834,0.982382379828476,0.9958,0.987992607167828,0.0065084560381091,0.0091813963150241,0.9714562746246496,0.3384443382115285,0.0001880739688563,0.0189569742828282,0.0119252509904945,0.816362789908634,0.2373250823432987,0.0003777178579834,10.112665949049156,4470,-2.2229012114488014,0.6067236571914463,0.8314656510305319,81.14144407613969,0.0012786303996407,3.1069,48165492
1590364800,2020-05-25,5573,28144,1,0.0018126571438618,2097,7,0.0697957209418342,0.2485144295071578,-0.3171351942595091,20,31,53.69866577445957,35.80162592337199,-141.55995715762066,-168.62981041762254,,0.8173998493257008,,375.78709994137824,0.0121034880290828,0.531313029260408,3.6783543115704735,0.5017591077252103,8.109667625823299,0.9940796555435952,0.991662350303644,0.9984000000000002,0.9972796094757804,0.0039293765408777,0.0031628767229568,0.9711579179311955,0.3381416299555601,0.0001876868151566,0.0189377568590084,0.0026052103821342,0.9999999999999958,0.0573889912478155,0.0003783594927315,10.10012560559842,4477,-2.2134737529441373,0.612095436212494,0.8367304411806971,81.00619064081752,0.0012782804053259,3.1227,48197835
1590537600,2020-05-27,5582,28174,1,0.0018087421166057,2101,7,0.0697508608068289,0.2478798544969519,-0.3169460205018874,21,37,34.80331396512223,35.31837480561292,-159.06749699323726,-172.85550808480633,,0.8177732427132246,,376.0500138303951,0.0120870873566922,0.5313077405244202,3.6781156110608975,0.5005105011189179,8.106650961506158,0.9985645074466176,0.9920247154244686,0.9998,0.9994769325912184,0.0014,0.0013019115470272,0.9712070534607876,0.3378322489485599,0.0001872529588017,0.0188866702599821,0.0007005483969872,1.0,0.0275255439946991,0.0003785226623656,10.094589752776782,4479,-2.2217828179566026,0.6109108357513123,0.8332808999916438,80.93244686252866,0.0012756725232552,3.116,48420961
1590969600,2020-06-01,5502,27581,1,0.0018225429552447,2070,7,0.0695301378374726,0.2497174118167022,-0.3166610430182328,23,39,34.06922745766727,2.7205141934134485,-160.49669980154047,-186.434469724722,,0.8167616621438617,,370.6172027139483,0.0121320283979171,0.5313849746858287,3.6729963868285713,0.5022638006498423,8.05546922441307,0.9833393049086347,0.9838103851487762,0.9954,0.9923316249492612,0.0068439754529074,0.0065179628088417,0.9713220146387268,0.3377998909737695,0.0001900286217849,0.0189743841021426,0.002496144524365,1.0,0.1181826197594082,0.0003846145514572,10.025808796801163,4437,-2.209990754934636,0.6121750455890059,0.8438518442345629,79.87249489761129,0.001284921214111,3.1219,47096354
1591056000,2020-06-02,5509,27584,1,0.0018181115921355,2083,7,0.0695722736996232,0.2481298718065596,-0.3167334140109437,21,38,33.86331131976381,18.573182409726407,-158.0603081725551,-179.14206690614006,,0.8176082439945315,,370.728831636248,0.0121183436343141,0.5324621812564391,3.669247829254144,0.5005169053557472,8.046281274621709,1.0,0.9941573690940564,1.0,0.9989636363636364,0.0,0.0049145876861943,0.971365500510742,0.3374715928549033,0.0001888758393234,0.0189972008801737,0.0018849562386231,0.999999999999999,0.0182611197868343,0.0003848517813731,10.014158649482663,4444,-2.207936592643676,0.6151221234231421,0.8504147531530342,79.6785254185067,0.0012816113896886,3.1224,47277010
1591142400,2020-06-03,5521,27620,1,0.0018125785866349,2094,7,0.0694809401938375,0.2472567840063673,-0.3160219613817275,23,40,34.124721347643,80.4278106954988,-160.53696699865554,-153.38633211123627,,0.818120538399882,,371.5260299734071,0.012096245897338,0.5331131058123069,3.6662117735376634,0.5001027612906924,8.040323073395063,0.9998184788527864,0.996596264422952,1.0,0.9999818181818182,0.0,0.0001110008635783,0.971371381971915,0.337459383376624,0.00018839958646,0.0189703922190848,0.0011760900121317,1.0,0.0232523296172861,0.0003839050911131,10.00543379822496,4455,-2.2059817888454702,0.6167218622076672,0.8529090380670417,79.5378209165607,0.0012777368450742,3.1229,47474081
1591228800,2020-06-04,5016,24465,1,0.0019451215730798,1934,7,0.067478135732657,0.212945481836454,-0.2944851290117193,23,36,59.99914965374951,10.142609161393024,-132.66210537991245,-172.36433212879015,,0.8424786306021934,,332.2221030043846,0.0123570125907277,0.5372445146725647,3.654804720115532,0.5035978232575093,8.015994286806242,0.9069009237456982,0.915866009719832,0.9887,0.9524184032204032,0.0115459949766141,0.0153831854771073,0.9659950805386436,0.3322449477145235,0.0002046988491711,0.0175842220728576,0.0058324139785831,0.9999876007413366,0.5292721685823675,0.0004323628740089,9.754784688995215,3971,-2.165014441753719,0.6367126674375022,0.8651771445605199,77.17827526227471,0.0014017283839249,3.1845,39784117
1591747200,2020-06-10,5266,25576,1,0.0018449448503885,2040,8,0.0694746680487988,0.2466350643644932,-0.3007170466552369,19,33,69.91528957477573,33.22556635567879,-117.15824006038152,-163.38769635067982,,0.8195828672192011,,355.5535060762091,0.0122087787216153,0.5421638380420489,3.605206697630865,0.4942281198345581,7.816186874395061,0.922049441786284,0.9500425512017208,0.983,0.9696285619482892,0.0123693168768529,0.0119282709600743,0.9718691695340872,0.3386005896017521,0.0001941480232336,0.0187437470291268,0.012684589715493,0.7960018612052263,0.6276886239006649,0.0003982543678182,9.71363463729586,4271,-2.229004893694783,0.6054168563403372,0.8330935214795222,74.93142867590907,0.0012970153100162,3.1045,42877406
1592179200,2020-06-15,5710,28750,1,0.0017638907933796,2175,7,0.0669610154680334,0.2484952736300508,-0.3008947715128719,21,35,34.40958745038907,34.79091791377552,-160.9222898341677,-173.57176449009302,,0.81699573400777,,385.7845719995159,0.0118271390988107,0.5334716551156267,3.670244552972657,0.4988404500123097,8.097792284302248,1.0,0.9965417383065188,1.0,0.999969696969697,0.0,0.000216406922077,0.972532956900381,0.3387785828460908,0.0001834352533206,0.0195864235887084,0.0152989504756748,0.5359673514333276,0.4609810947272304,0.0003662256373019,10.070052539404552,4609,-2.2048732881227973,0.619933420407508,0.85522085107761,80.76169908075654,0.0012454605249999,3.1083,50297152
1592265600,2020-06-16,5734,28923,1,0.001759680019683,2187,7,0.0668704184840342,0.2470830074441676,-0.3006630845934351,22,34,53.15217885461107,18.834478535307497,-148.21122128273635,-181.5808141767357,,0.8177869507041032,,387.3316374212548,0.011800858113828,0.5333958225242392,3.673688871850525,0.499308583825799,8.117147567989392,0.9998248686514886,0.9954379314530972,1.0,1.0,0.0,0.0,0.972499103427854,0.3387121492519833,0.0001827391515559,0.0194574248470718,0.0016175979211475,0.9999999999999996,0.0468567679684158,0.0003647791881664,10.088245552842691,4618,-2.201142494661783,0.6217794247381765,0.8571704582945315,81.11107196255782,0.0012436235037974,3.0995,50729395
